District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Wednesday,May,10,18,Afternoon,1,0,1,2,2.187019,41.382208
Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Friday,December,29,8,Morning,1,0,1,2,2.189087,41.38315
Ciutat Vella,la Barceloneta,Pizarro / Ginebra                                 ,Saturday,May,13,17,Afternoon,2,0,2,2,2.188342,41.381596
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",RDA LITORAL(LLOBRE                                ,Wednesday,February,8,16,Afternoon,1,0,1,5,2.183891,41.381171
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Isabel II                                         ,Sunday,October,15,18,Afternoon,1,0,1,2,2.182552,41.381358
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Colom / Antonio López                             ,Wednesday,May,31,22,Night,0,1,1,2,2.181974,41.381016
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sota Muralla / Isabel II                          ,Wednesday,April,12,19,Afternoon,0,0,0,2,2.182206,41.381336
Ciutat Vella,la Barceloneta,RDA LITORAL(LLOBRE                                ,Wednesday,February,1,10,Morning,1,0,1,2,2.193746,41.386113
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Marquès de l'Argentera                            ,Monday,October,30,15,Afternoon,1,0,1,2,2.185192,41.384459
Ciutat Vella,el Barri Gòtic,Catalunya / Portal de l'Àngel                     ,Wednesday,June,14,21,Afternoon,2,0,2,1,2.171319,41.386944
Ciutat Vella,el Barri Gòtic,Catalunya                                         ,Saturday,October,21,17,Afternoon,1,0,1,2,2.17103,41.387632
Ciutat Vella,el Barri Gòtic,Catedral                                          ,Thursday,May,25,16,Afternoon,1,0,1,1,2.175365,41.384616
Ciutat Vella,el Barri Gòtic,Laietana / Antoni Maura                           ,Tuesday,July,11,16,Afternoon,2,0,2,1,2.176959,41.385301
Ciutat Vella,el Barri Gòtic,Laietana                                          ,Monday,December,11,13,Morning,1,0,1,2,2.173553,41.387734
Ciutat Vella,el Barri Gòtic,VIA LAIETANA / Pl Antoni Maura                    ,Monday,January,23,15,Afternoon,1,0,1,1,2.176959,41.385301
Ciutat Vella,el Barri Gòtic,VIA LAIETANA                                      ,Wednesday,March,15,20,Afternoon,3,0,3,2,2.176281,41.385674
Ciutat Vella,la Barceloneta,Ramon Trias Fargas / Litoral                      ,Thursday,August,10,22,Night,1,0,1,2,2.195364,41.386727
Ciutat Vella,la Barceloneta,Ramon Trias Fargas                                ,Wednesday,December,20,16,Afternoon,2,0,2,2,2.195657,41.386345
Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas                      ,Friday,June,30,17,Afternoon,1,0,1,2,2.195364,41.386727
Ciutat Vella,la Barceloneta,Marítim de la Barceloneta / Gas                   ,Monday,April,24,7,Morning,1,0,1,2,2.194296,41.382535
Ciutat Vella,la Barceloneta,Sant Elm                                          ,Friday,October,13,17,Afternoon,0,0,0,1,2.189431,41.376605
Ciutat Vella,la Barceloneta,CERMEÑO                                           ,Monday,February,20,22,Night,1,0,1,1,2.190367,41.381944
Ciutat Vella,la Barceloneta,RAMON TRIAS FARGAS                                ,Sunday,January,29,10,Morning,1,0,1,2,2.195974,41.386421
Ciutat Vella,la Barceloneta,PG MARÍTIM BARCELO                                ,Thursday,March,16,5,Night,1,0,1,1,2.194666,41.383405
Ciutat Vella,la Barceloneta,Sota Muralla / Palau                              ,Wednesday,October,25,23,Night,1,0,1,2,2.184135,41.382152
Ciutat Vella,la Barceloneta,Marítim de la Barceloneta / Judici                ,Sunday,June,25,18,Afternoon,2,0,2,1,2.19062,41.376775
Ciutat Vella,la Barceloneta,Mar / Almirall Aixada                             ,Friday,June,30,17,Afternoon,1,0,1,2,2.18896,41.377193
Ciutat Vella,la Barceloneta,Almirall Aixada / Baluard                         ,Friday,June,2,18,Afternoon,1,0,1,2,2.189986,41.377429
Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas                      ,Friday,October,13,20,Afternoon,2,0,2,2,2.195364,41.386727
Ciutat Vella,la Barceloneta,Pau Vila                                          ,Sunday,October,15,12,Morning,0,0,0,2,2.184747,41.382178
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Lluís Companys / Comerç                           ,Thursday,April,13,16,Afternoon,3,0,3,1,2.181406,41.389262
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Francesc Cambó / Freixures                        ,Friday,May,12,19,Afternoon,1,0,1,1,2.177675,41.38623
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,Friday,April,28,21,Afternoon,1,0,1,2,2.183824,41.389514
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,Tuesday,August,22,16,Afternoon,1,0,1,1,2.184155,41.389768
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana                                          ,Sunday,December,24,14,Afternoon,1,0,1,2,2.174919,41.387003
Eixample,Sant Antoni,Corts Catalanes / Vilamarí                        ,Saturday,June,10,16,Afternoon,1,0,1,2,2.15178,41.377044
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",AV FRANCESC CAMBÓ                                 ,Monday,February,6,12,Morning,0,0,0,1,2.178684,41.386873
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Jonqueres / Laietana                              ,Tuesday,July,18,11,Morning,1,0,1,1,2.174323,41.38729
Eixample,Sant Antoni,Paral·lel / Floridablanca                         ,Wednesday,November,15,17,Afternoon,1,0,1,2,2.154167,41.375
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Jonqueres                              ,Thursday,June,8,16,Afternoon,1,0,1,2,2.174323,41.38729
Eixample,Sant Antoni,AV PARAL·LEL                                      ,Saturday,March,4,19,Afternoon,1,0,1,2,2.152588,41.374777
Eixample,Sant Antoni,Rocafort / Sepúlveda                              ,Tuesday,August,29,17,Afternoon,2,0,2,2,2.155303,41.377779
Eixample,Sant Antoni,ENTENÇA / Sepúlveda                               ,Sunday,March,19,11,Morning,1,0,1,2,2.154165,41.376925
Eixample,Sant Antoni,Corts Catalanes                                   ,Saturday,August,5,11,Morning,1,0,1,2,2.154021,41.378379
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Antoni Maura                           ,Thursday,April,13,22,Night,1,0,1,2,2.176959,41.385301
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",VIA LAIETANA                                      ,Friday,January,27,11,Morning,2,0,2,2,2.178172,41.384525
Eixample,la Nova Esquerra de l'Eixample,Aragó / Rocafort                                  ,Friday,April,21,14,Afternoon,1,0,1,2,2.150539,41.381379
Eixample,la Nova Esquerra de l'Eixample,Calàbria                                          ,Monday,August,28,7,Morning,0,0,0,5,2.151126,41.382784
Eixample,la Nova Esquerra de l'Eixample,Viladomat / Diputació                             ,Thursday,November,30,19,Afternoon,3,0,3,4,2.155061,41.381374
Eixample,la Nova Esquerra de l'Eixample,Mallorca / Calàbria                               ,Friday,October,27,16,Afternoon,2,0,2,2,2.1494,41.383924
Eixample,la Nova Esquerra de l'Eixample,Entença / Roma                                    ,Monday,July,3,4,Night,0,0,0,1,2.14719,41.38219
Eixample,la Nova Esquerra de l'Eixample,Mallorca / Viladomat                              ,Wednesday,May,3,19,Afternoon,0,0,0,2,2.150539,41.384784
Eixample,la Nova Esquerra de l'Eixample,Comte Borrell                                     ,Monday,June,12,12,Morning,0,0,0,3,2.153286,41.384287
Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Tuesday,December,19,12,Morning,1,0,1,3,2.158433,41.381699
Eixample,la Nova Esquerra de l'Eixample,Llança / Roma                                     ,Wednesday,May,10,14,Afternoon,1,0,1,2,2.144353,41.380924
Eixample,la Nova Esquerra de l'Eixample,CALÀBRIA / Mallorca                               ,Tuesday,February,7,14,Afternoon,1,0,1,2,2.1494,41.383924
Eixample,la Nova Esquerra de l'Eixample,MALLORCA / Calàbria                               ,Monday,March,27,14,Afternoon,1,0,1,2,2.1494,41.383924
Eixample,la Nova Esquerra de l'Eixample,ROCAFORT / GV Corts Catalanes                     ,Monday,January,9,22,Night,1,0,1,2,2.154035,41.37874
Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Sunday,September,10,20,Afternoon,1,0,1,2,2.154613,41.379486
Eixample,la Nova Esquerra de l'Eixample,VALÈNCIA / Viladomat                              ,Wednesday,March,29,11,Morning,2,0,2,2,2.151529,41.384027
Eixample,la Nova Esquerra de l'Eixample,ARAGÓ / Comte d'Urgell                            ,Tuesday,February,7,13,Morning,1,0,1,1,2.155059,41.384771
Eixample,la Nova Esquerra de l'Eixample,València / Tarragona                              ,Saturday,August,12,13,Morning,1,0,1,2,2.14483,41.378807
Eixample,la Nova Esquerra de l'Eixample,València / Vilamarí                               ,Wednesday,November,1,8,Morning,1,0,1,2,2.147159,41.38053
Eixample,la Nova Esquerra de l'Eixample,València / Vilamarí                               ,Monday,October,30,8,Morning,1,0,1,2,2.147159,41.38053
Eixample,la Nova Esquerra de l'Eixample,COMTE D'URGELL / Aragó                            ,Monday,March,6,9,Morning,1,0,1,2,2.155059,41.384771
Eixample,la Nova Esquerra de l'Eixample,Entença / Diputació                               ,Tuesday,July,18,23,Night,1,0,1,2,2.151653,41.378821
Eixample,la Nova Esquerra de l'Eixample,Entença                                           ,Friday,December,22,6,Morning,0,0,0,2,2.15133,41.379217
Eixample,la Nova Esquerra de l'Eixample,ARAGÓ / Vilamarí                                  ,Thursday,March,30,13,Morning,1,0,1,2,2.148281,41.379678
Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Rocafort                        ,Wednesday,July,19,17,Afternoon,1,0,1,1,2.154035,41.37874
Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Thursday,December,7,13,Morning,1,0,1,2,2.155003,41.37912
Eixample,la Nova Esquerra de l'Eixample,Entença / Josep Tarradellas                       ,Friday,November,10,20,Afternoon,1,0,1,2,2.142628,41.385659
Eixample,la Nova Esquerra de l'Eixample,Entença                                           ,Friday,April,28,22,Night,1,0,1,2,2.148774,41.380869
Eixample,la Nova Esquerra de l'Eixample,ARAGÓ / Viladomat                                 ,Thursday,February,9,9,Morning,1,0,1,2,2.152804,41.383075
Eixample,la Nova Esquerra de l'Eixample,GV CORTS CATALANES / Calàbria                     ,Saturday,March,11,5,Night,1,0,1,2,2.155159,41.379583
Eixample,la Nova Esquerra de l'Eixample,ROCAFORT / Rosselló                               ,Sunday,March,19,12,Morning,1,0,1,1,2.146032,41.384782
Eixample,la Nova Esquerra de l'Eixample,AV ROMA / Entença                                 ,Friday,February,10,11,Morning,1,0,1,2,2.14719,41.38219
Eixample,la Nova Esquerra de l'Eixample,Diputació                                         ,Tuesday,July,4,11,Morning,1,0,1,2,2.153446,41.380028
Eixample,la Nova Esquerra de l'Eixample,València / Rocafort                               ,Saturday,July,15,19,Afternoon,1,0,1,2,2.149421,41.382228
Eixample,la Nova Esquerra de l'Eixample,València                                          ,Friday,June,23,10,Morning,1,0,1,2,2.149208,41.381935
Eixample,la Nova Esquerra de l'Eixample,DIPUTACIÓ                                         ,Sunday,January,22,2,Night,1,0,1,2,2.154055,41.380763
Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell                                    ,Tuesday,July,18,10,Morning,2,0,2,1,2.15237,41.386612
Eixample,Sant Antoni,Corts Catalanes / Comte Borrell                   ,Monday,May,15,9,Morning,1,0,1,1,2.157427,41.381284
Eixample,Sant Antoni,Comte d'Urgell                                    ,Monday,November,27,10,Morning,2,0,2,2,2.159047,41.381577
Eixample,Sant Antoni,Villarroel                                        ,Wednesday,April,19,10,Morning,1,0,1,2,2.162641,41.380635
Eixample,Sant Antoni,RDA SANT PAU / Manso                              ,Friday,February,17,18,Afternoon,1,0,1,1,2.163143,41.378668
Eixample,Sant Antoni,Paral·lel / Calàbria                              ,Tuesday,September,19,13,Morning,2,0,2,1,2.160933,41.374978
Eixample,la Nova Esquerra de l'Eixample,París                                             ,Tuesday,July,11,11,Morning,1,0,1,2,2.143944,41.386772
Eixample,Sant Antoni,Comte Borrell / Manso                             ,Saturday,June,10,20,Afternoon,1,0,1,2,2.162058,41.377777
Eixample,Sant Antoni,Comte d'Urgell / Floridablanca                    ,Monday,November,6,19,Afternoon,1,0,1,1,2.160946,41.380329
Eixample,Sant Antoni,Comte d'Urgell / Floridablanca                    ,Thursday,May,4,11,Morning,1,0,1,2,2.160946,41.380329
Eixample,Sant Antoni,Comte d'Urgell                                    ,Monday,May,29,18,Afternoon,1,0,1,2,2.160586,41.380819
Eixample,Sant Antoni,Comte d'Urgell / Sepúlveda                        ,Monday,June,19,18,Afternoon,1,0,1,2,2.159811,41.381177
Eixample,Sant Antoni,Corts Catalanes                                   ,Tuesday,September,12,9,Morning,2,0,2,3,2.160797,41.383476
Eixample,Sant Antoni,Sepúlveda                                         ,Saturday,October,21,14,Afternoon,2,0,2,3,2.160201,41.381328
Eixample,la Nova Esquerra de l'Eixample,Viladomat / Rosselló                              ,Wednesday,April,5,8,Morning,1,0,1,2,2.148281,41.386492
Eixample,Sant Antoni,Comte d'Urgell / Sepúlveda                        ,Thursday,November,23,19,Afternoon,1,0,1,2,2.159811,41.381177
Eixample,Sant Antoni,Manso / Viladomat                                 ,Wednesday,November,22,19,Afternoon,1,0,1,2,2.160939,41.376927
Eixample,Sant Antoni,Calàbria                                          ,Wednesday,August,23,10,Morning,1,0,1,1,2.160583,41.375355
Eixample,la Nova Esquerra de l'Eixample,Viladomat / Còrsega                               ,Monday,April,3,18,Afternoon,0,0,0,2,2.14715,41.387342
Eixample,Sant Antoni,Corts Catalanes                                   ,Monday,September,18,23,Night,1,0,1,1,2.161291,41.383845
Eixample,Sant Antoni,Corts Catalanes / Muntaner                        ,Tuesday,August,29,21,Afternoon,1,0,1,2,2.161964,41.384685
Eixample,Sant Antoni,Muntaner                                          ,Sunday,November,5,0,Night,0,1,1,1,2.162809,41.384192
Eixample,Sant Antoni,Corts Catalanes / Muntaner                        ,Friday,May,26,15,Afternoon,1,0,1,2,2.161964,41.384685
Eixample,Sant Antoni,Sant Pau                                          ,Monday,May,22,19,Afternoon,1,0,1,2,2.163581,41.378142
Eixample,Sant Antoni,Sant Pau / Manso                                  ,Sunday,June,4,18,Afternoon,1,0,1,2,2.163143,41.378668
Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / Sarrià                        ,Friday,July,28,15,Afternoon,1,0,1,2,2.143645,41.390505
Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell / Provença                         ,Sunday,July,16,7,Morning,2,0,2,1,2.151673,41.387327
Eixample,la Nova Esquerra de l'Eixample,París / Comte Borrell                             ,Saturday,October,14,22,Night,1,0,1,2,2.147162,41.389054
Eixample,Sant Antoni,Floridablanca / Viladomat                         ,Wednesday,December,13,15,Afternoon,1,0,1,2,2.158684,41.37863
Eixample,Sant Antoni,Corts Catalanes                                   ,Wednesday,June,21,13,Morning,1,0,1,2,2.154524,41.378754
Eixample,Sant Antoni,Corts Catalanes / Viladomat                       ,Saturday,April,15,15,Afternoon,1,0,1,3,2.156297,41.380433
